time,angle_cmd,angle_meas,q_cmd,q_meas,elavator
7.30983,0.00647328,0.00904888,-0.012878,-0.0102428,-0.030409
7.31183,0.00701723,0.00902824,-0.010055,-0.0103191,-0.0159101
7.31383,0.00721192,0.00900765,-0.00897866,-0.0102929,-0.0106461
7.31583,0.00696823,0.00898719,-0.0100948,-0.0102302,-0.016539
7.31783,0.00668371,0.00896677,-0.0114153,-0.0102096,-0.0232569
7.31983,0.00698531,0.0089463,-0.00980496,-0.0102362,-0.0150674
7.32183,0.00689244,0.00892589,-0.0101672,-0.0102052,-0.0170334
7.32383,0.0073374,0.00890551,-0.00784058,-0.0101884,-0.00546092
7.32583,0.00694384,0.00888533,-0.00970748,-0.0100908,-0.0152796
7.32783,0.00611898,0.0088652,-0.0137311,-0.0100632,-0.0355726
7.32983,0.00695375,0.00884485,-0.00945549,-0.010178,-0.0136129
7.33183,0.00648805,0.00882457,-0.0116826,-0.0101376,-0.0249662
7.33383,0.00649095,0.00880422,-0.0115663,-0.0101772,-0.0242006
7.33583,0.0070064,0.0087838,-0.008887,-0.0102109,-0.0106222
7.33783,0.00671475,0.0087635,-0.0102437,-0.0101491,-0.0177158
7.33983,0.00652436,0.00874322,-0.0110943,-0.0101378,-0.0220347
7.34183,0.00620918,0.00872291,-0.0125687,-0.0101569,-0.0293352
7.34383,0.00619819,0.00870246,-0.0125213,-0.0102268,-0.0287719
7.34583,0.00687761,0.00868187,-0.0090213,-0.0102918,-0.0109338
7.34783,0.00724444,0.00866141,-0.00708485,-0.0102312,-0.00152357
7.34983,0.00700665,0.0086412,-0.00817274,-0.0101054,-0.00757245
7.35183,0.00675454,0.00862115,-0.00933305,-0.0100237,-0.0137758
7.35383,0.00597348,0.00860118,-0.0131385,-0.00998646,-0.0330205
7.35583,0.00583737,0.00858101,-0.0137182,-0.0100845,-0.0354654
7.35783,0.0074674,0.00856061,-0.00546608,-0.0101982,0.00641142
7.35983,0.00692484,0.00854058,-0.00807871,-0.0100174,-0.00753662
7.36183,0.00586668,0.0085207,-0.0132701,-0.00993658,-0.0339309
7.36383,0.00618534,0.00850062,-0.0115764,-0.0100416,-0.0249527
7.36583,0.00662988,0.00848046,-0.00925287,-0.0100824,-0.0131228
7.36783,0.00677563,0.00846038,-0.00842371,-0.0100398,-0.00917373
7.36983,0.00629202,0.00844044,-0.0107421,-0.00997017,-0.0211215
7.37183,0.00618036,0.00842047,-0.0112005,-0.00998509,-0.0233514
7.37383,0.00631043,0.00840043,-0.01045,-0.0100154,-0.0194515
7.37583,0.00636377,0.0083804,-0.0100831,-0.010018,-0.0176047
7.37783,0.00605356,0.00836038,-0.0115341,-0.0100077,-0.0249266
7.37983,0.00636612,0.00834029,-0.00987081,-0.0100487,-0.0164029
7.38183,0.00671083,0.00832023,-0.00804698,-0.0100296,-0.00735978
7.38383,0.00506363,0.00830033,-0.0161835,-0.00994737,-0.0485159
7.38583,0.00621093,0.00828002,-0.0103455,-0.0101544,-0.0182926
7.38783,0.00574699,0.00825973,-0.0125637,-0.010147,-0.0294447
7.38983,0.00610859,0.00823929,-0.0106535,-0.0102178,-0.019544
7.39183,0.00624313,0.00821886,-0.00987865,-0.0102184,-0.0156634
7.39383,0.00593589,0.00819847,-0.0113129,-0.0101918,-0.022979
7.39583,0.00721341,0.00817804,-0.00482312,-0.0102168,0.00964871
7.39783,0.00520983,0.00815801,-0.0147409,-0.010013,-0.0410064
7.39983,0.00601996,0.00813768,-0.0105886,-0.0101665,-0.0194812
7.40183,0.00694299,0.00811735,-0.00587177,-0.0101673,0.00414987
7.40383,0.00583804,0.00809734,-0.0112965,-0.0100027,-0.0238099
7.40583,0.0060373,0.00807727,-0.0101999,-0.010036,-0.0181617
7.40783,0.00617208,0.00805721,-0.00942564,-0.0100294,-0.014318
7.40983,0.00673884,0.00803722,-0.00649189,-0.00999585,0.000218324
7.41183,0.00697698,0.0080175,-0.00520256,-0.00986105,0.00603753
7.41383,0.00673812,0.00799812,-0.00630002,-0.0096873,-0.000284631
7.41583,0.00668242,0.007979,-0.00648291,-0.00956013,-0.00180419
7.41783,0.00678456,0.00796011,-0.00587776,-0.00944529,0.000683043
7.41983,0.00590952,0.00794148,-0.0101598,-0.00931457,-0.0213892
7.42183,0.00597241,0.0079228,-0.00975197,-0.0093401,-0.0192265
7.42383,0.00603831,0.0079041,-0.00932896,-0.00935016,-0.017061
7.42583,0.0054917,0.00788541,-0.0119685,-0.00934491,-0.0303113
7.42783,0.00654276,0.00786655,-0.00661892,-0.00943249,-0.00309721
7.42983,0.00555193,0.00784789,-0.0114798,-0.00932841,-0.0279436
7.43183,0.00619789,0.00782909,-0.00815601,-0.00939963,-0.010956
7.43383,0.00548666,0.00781039,-0.0116186,-0.009351,-0.028535
7.43583,0.00550354,0.00779153,-0.01144,-0.00942606,-0.0272865
7.43783,0.00592313,0.00777255,-0.0092471,-0.00949139,-0.0159931
7.43983,0.00550805,0.0077536,-0.0112277,-0.00947679,-0.0259868
7.44183,0.00616266,0.00773453,-0.00785938,-0.00953234,-0.0088505
7.44383,0.00675088,0.0077156,-0.00482359,-0.00946719,0.00604918
7.44583,0.00531316,0.007697,-0.0119192,-0.00929862,-0.0302981
7.44782,0.00521467,0.00767823,-0.0123178,-0.00938673,-0.0318798
7.44982,0.005385,0.00765926,-0.0113713,-0.00948473,-0.0266761
7.45182,0.00544382,0.00764017,-0.0109817,-0.009545,-0.0244413
7.45382,0.0060053,0.00762099,-0.00807843,-0.00958882,-0.00969057
7.45582,0.00614147,0.00760193,-0.00730234,-0.0095288,-0.00608792
7.45782,0.00517128,0.00758305,-0.0120588,-0.00944437,-0.0303187
7.45982,0.00591042,0.00756398,-0.00826783,-0.00953067,-0.0109195
7.46182,0.00503902,0.00754502,-0.01253,-0.00948003,-0.0325142
7.46382,0.00467697,0.00752586,-0.0142444,-0.00958123,-0.0406269
7.46582,0.00411064,0.00750639,-0.0169787,-0.00973787,-0.0535876
7.46782,0.00544491,0.00748642,-0.0102075,-0.00998315,-0.0185074
7.46982,0.00581135,0.00746646,-0.00827558,-0.00997959,-0.00884842
7.47182,0.00597348,0.00744664,-0.0073658,-0.00990847,-0.00462974
7.47382,0.00573549,0.00742703,-0.00845768,-0.00980876,-0.0105741
7.47582,0.00529216,0.00740752,-0.0105768,-0.009752,-0.0214619
7.47782,0.00447556,0.00738798,-0.0145621,-0.00977221,-0.0413352
7.47982,0.00507457,0.00736812,-0.0114677,-0.00993126,-0.0250834
7.48182,0.00557355,0.00734817,-0.0088731,-0.00997442,-0.0118834
7.48382,0.0051257,0.00732832,-0.0110131,-0.00992462,-0.0228432
7.48582,0.00598165,0.00730841,-0.00663381,-0.00995219,-0.000775877
7.48782,0.00421066,0.00728876,-0.0153905,-0.00982493,-0.0452513
7.48982,0.00530559,0.00726874,-0.00981574,-0.0100107,-0.0164467
7.49182,0.00526316,0.00724876,-0.00992797,-0.00999234,-0.017099
7.49382,0.00544167,0.0072288,-0.00893562,-0.0099788,-0.0121945
7.49582,0.00521681,0.00720894,-0.00996063,-0.00993111,-0.0175583
7.49782,0.00458713,0.00718909,-0.0130098,-0.0099216,-0.0328827
7.49982,0.00380217,0.00716905,-0.0168344,-0.0100195,-0.0515843
7.50182,0.00501938,0.00714856,-0.0106459,-0.010247,-0.0195081
7.50382,0.00556407,0.00712807,-0.00782001,-0.0102469,-0.00535487
7.50582,0.00424125,0.00710777,-0.0143326,-0.0101478,-0.0384554
7.50782,0.00470731,0.00708721,-0.0118995,-0.0102817,-0.0256367
7.50982,0.00522627,0.00706656,-0.00920147,-0.010324,-0.0119235
7.51182,0.00442152,0.00704602,-0.0131225,-0.0102698,-0.0318281
7.51382,0.00579217,0.00702531,-0.00616568,-0.0103557,0.00342725
7.51582,0.00559344,0.00700492,-0.0070574,-0.0101936,-0.0018103
7.51782,0.00573892,0.00698478,-0.00622932,-0.0100704,0.00175231
7.51982,0.00432408,0.00696493,-0.0132043,-0.00992386,-0.0338881
7.52182,0.00455016,0.00694488,-0.0119736,-0.0100288,-0.0272295
7.52382,0.00510059,0.0069247,-0.00912058,-0.0100856,-0.0126704
7.52582,0.00390916,0.00690462,-0.0149773,-0.0100399,-0.0422323
7.52782,0.00456229,0.00688422,-0.0116097,-0.0102016,-0.0245993
7.52982,0.00465991,0.00686375,-0.0110192,-0.0102378,-0.021474
7.53182,0.00425047,0.00684324,-0.0129639,-0.0102516,-0.0311553
7.53382,0.00513051,0.00682258,-0.00846034,-0.010333,-0.00821201
7.53582,0.00486196,0.00680207,-0.00970058,-0.0102527,-0.0148091
7.53782,0.0047212,0.00678163,-0.0103022,-0.0102197,-0.0179831
7.53982,0.00575083,0.00676121,-0.00505193,-0.0102093,0.00826779
7.54182,0.0044527,0.00674118,-0.0114424,-0.0100153,-0.024669
7.54382,0.00367079,0.00672107,-0.0152514,-0.0100545,-0.0435702
7.54582,0.00457404,0.00670062,-0.0106329,-0.0102254,-0.0196271
7.54782,0.00420614,0.00668017,-0.0123701,-0.0102264,-0.0283294
7.54982,0.00413679,0.00665959,-0.012614,-0.0102884,-0.0292623
7.55182,0.00364427,0.00663888,-0.0149731,-0.010356,-0.0407654
7.55382,0.00465561,0.00661787,-0.00981133,-0.0105033,-0.0142134
7.55582,0.00415998,0.00659695,-0.0121849,-0.0104628,-0.026301
7.55782,0.00421757,0.00657593,-0.0117918,-0.0105074,-0.0241256
7.55982,0.00446084,0.00655486,-0.0104701,-0.0105362,-0.0173724
7.56182,0.00446941,0.00653383,-0.0103221,-0.0105173,-0.0167249
7.56382,0.00423834,0.00651284,-0.0113725,-0.0104941,-0.0221013
7.56582,0.00455245,0.00649182,-0.00969687,-0.0105089,-0.0136412
7.56782,0.00402505,0.00647089,-0.0122292,-0.0104643,-0.0265437
7.56982,0.00416523,0.00644987,-0.0114232,-0.0105106,-0.0222915
7.57182,0.00481946,0.00642882,-0.00804678,-0.0105265,-0.00530502
7.57382,0.00454213,0.00640797,-0.00932921,-0.0104232,-0.0122223
7.57582,0.0035574,0.00638723,-0.0141492,-0.0103698,-0.0366271
7.57782,0.00486032,0.00636626,-0.00752971,-0.010488,-0.00290948
7.57982,0.00384531,0.00634552,-0.0125011,-0.0103685,-0.0283849
7.58182,0.00441705,0.00632466,-0.00953804,-0.0104289,-0.0132587
7.58382,0.00452732,0.0063039,-0.00888289,-0.0103827,-0.0101991
7.58581,0.00410507,0.00628327,-0.010891,-0.0103156,-0.0205805
7.58781,0.00471816,0.00626262,-0.0077223,-0.0103222,-0.00467854
7.58981,0.00410898,0.00624219,-0.010666,-0.0102173,-0.019926
7.59181,0.00386543,0.00622175,-0.0117816,-0.0102205,-0.0255031
7.59381,0.00358312,0.00620122,-0.0130905,-0.0102628,-0.0318649
7.59581,0.00359041,0.00618052,-0.0129506,-0.010349,-0.0307601
7.59781,0.00418602,0.00615967,-0.00986823,-0.0104263,-0.0149562
7.59981,0.004554,0.00613889,-0.00792441,-0.010392,-0.00538402
7.60181,0.00338213,0.0061183,-0.0136809,-0.0102911,-0.0347046
7.60381,0.00379292,0.00609751,-0.011523,-0.0103969,-0.0233978
7.60581,0.00408176,0.00607667,-0.00997453,-0.010422,-0.0155252
7.60781,0.00310234,0.00605588,-0.0147677,-0.0103917,-0.0396863
7.60981,0.00379047,0.00603482,-0.0112217,-0.010531,-0.0212672
7.61181,0.00416267,0.00601374,-0.00925534,-0.0105394,-0.01138
7.61381,0.00430561,0.00599278,-0.00843589,-0.0104786,-0.0075667
7.61581,0.00388502,0.005972,-0.0104349,-0.0103918,-0.0179959
7.61781,0.00428799,0.00595124,-0.00831628,-0.0103792,-0.00744514
7.61981,0.00362506,0.00593066,-0.011528,-0.010293,-0.0239473
7.62181,0.00456399,0.00591001,-0.00673009,-0.0103234,0.000230026
7.62381,0.00405263,0.00588964,-0.00918506,-0.0101841,-0.0127311
7.62581,0.0036077,0.00586937,-0.0113084,-0.0101374,-0.0235927
7.62781,0.00389037,0.00584903,-0.00979333,-0.0101674,-0.0158639
7.62981,0.0032217,0.00582875,-0.0130353,-0.0101429,-0.032225
7.63181,0.00290288,0.00580828,-0.014527,-0.0102332,-0.039275
7.63381,0.00339122,0.00578754,-0.0119816,-0.0103717,-0.0258715
7.63581,0.00396553,0.00576671,-0.00900591,-0.0104145,-0.0107651
7.63781,0.00426177,0.00574601,-0.00742118,-0.010351,-0.00312967
7.63981,0.00419019,0.00572554,-0.00767673,-0.0102349,-0.00496238
7.64181,0.00341318,0.00570527,-0.0114604,-0.0101332,-0.0244029
7.64381,0.00332436,0.00568493,-0.0118029,-0.0101689,-0.0259528
7.64581,0.00406907,0.0056645,-0.00797714,-0.010215,-0.00657133
7.64781,0.0040808,0.00564425,-0.00781727,-0.0101248,-0.0061999
7.64981,0.00331939,0.00562419,-0.011524,-0.0100332,-0.0252063
7.65181,0.0032124,0.00560403,-0.0119582,-0.0100759,-0.0271827
7.65381,0.00325036,0.00558377,-0.011667,-0.0101318,-0.0254628
7.65581,0.00330519,0.00556342,-0.0112912,-0.0101749,-0.0233788
7.65781,0.00333824,0.00554301,-0.0110239,-0.0102029,-0.0219108
7.65981,0.0028034,0.00552257,-0.0135959,-0.0102203,-0.0347178
7.66181,0.00296001,0.00550192,-0.0127096,-0.010327,-0.0297762
7.66381,0.00371348,0.00548112,-0.00883823,-0.0103978,-0.0100503
7.66581,0.00384764,0.00546047,-0.00806413,-0.0103295,-0.00649855
7.66781,0.0038467,0.00543999,-0.00796645,-0.0102372,-0.00644863
7.66981,0.00376725,0.0054197,-0.00826226,-0.0101459,-0.00836565
7.67181,0.00307891,0.00539956,-0.0116033,-0.0100692,-0.0254696
7.67381,0.0025451,0.00537933,-0.0141712,-0.0101132,-0.0381296
7.67581,0.00309293,0.00535884,-0.0113296,-0.0102453,-0.0232721
7.67781,0.00330868,0.0053383,-0.0101481,-0.0102716,-0.017232
7.67981,0.00303358,0.00531779,-0.0114211,-0.0102552,-0.0236901
7.68181,0.00322683,0.00529722,-0.010352,-0.0102843,-0.0181999
7.68381,0.00382671,0.00527667,-0.0072498,-0.0102746,-0.00270734
7.68581,0.00288993,0.00525636,-0.0118321,-0.0101566,-0.026226
7.68781,0.00261187,0.00523595,-0.0131204,-0.0102047,-0.0324556
7.68981,0.00320548,0.00521536,-0.0100494,-0.0102958,-0.0166426
7.69181,0.00292699,0.00519481,-0.0113391,-0.0102751,-0.0232055
7.69381,0.00298529,0.00517421,-0.0109446,-0.0103005,-0.0211123
7.69581,0.00286723,0.00515359,-0.0114318,-0.0103109,-0.0235073
7.69781,0.00336475,0.00513291,-0.00884082,-0.010338,-0.0104021
7.69981,0.00328586,0.00511236,-0.00913252,-0.010273,-0.0121743
7.70181,0.00275376,0.00509192,-0.0116908,-0.0102212,-0.0252393
7.70381,0.00261881,0.0050714,-0.0122629,-0.0102616,-0.027918
7.70581,0.00224414,0.00505076,-0.0140331,-0.0103202,-0.0365127
7.70781,0.00193632,0.00502988,-0.0154678,-0.0104382,-0.0431468
7.70981,0.00245143,0.00500868,-0.0127862,-0.0106011,-0.0289465
7.71181,0.00317934,0.00498735,-0.00904007,-0.0106623,-0.00989302
7.71381,0.00259266,0.00496618,-0.0118676,-0.0105894,-0.0244079
7.71581,0.00315581,0.00494494,-0.00894562,-0.0106191,-0.0096331
7.71781,0.00307811,0.00492385,-0.00922867,-0.0105449,-0.011406
7.71981,0.00185672,0.00490288,-0.0152308,-0.0104842,-0.0417678
7.72181,0.003335,0.00488161,-0.00773304,-0.0106368,-0.0034871
7.7238,0.00240437,0.00486057,-0.012281,-0.0105194,-0.0268316
7.7258,0.00296952,0.00483943,-0.00934959,-0.0105669,-0.0119246
7.7278,0.00292568,0.00481841,-0.00946367,-0.0105095,-0.0127716
7.7298,0.00316813,0.0047975,-0.00814683,-0.0104588,-0.00641789
7.7318,0.0025676,0.00477677,-0.0110459,-0.0103642,-0.0213925
7.7338,0.00269623,0.00475602,-0.010299,-0.0103758,-0.0175994
7.7358,0.00322328,0.0047353,-0.00756007,-0.0103607,-0.0039527
7.7378,0.002893,0.00471479,-0.00910899,-0.0102502,-0.0122383
7.7398,0.0033554,0.0046944,-0.00669497,-0.0101992,-0.000388147
7.7418,0.0016975,0.00467426,-0.0148838,-0.0100659,-0.0420469
7.7438,0.00246401,0.00465381,-0.010949,-0.010226,-0.0215796
7.7458,0.00296864,0.00463333,-0.00832343,-0.0102407,-0.00835891
7.7478,0.00242288,0.00461301,-0.0109506,-0.0101627,-0.0218929
7.7498,0.00151781,0.00459264,-0.0153742,-0.0101805,-0.0439738
7.7518,0.0019091,0.00457194,-0.0133142,-0.0103525,-0.0328431
7.7538,0.00166157,0.00455105,-0.0144474,-0.0104444,-0.0380899
7.7558,0.00211166,0.00452991,-0.0120912,-0.0105718,-0.0256874
7.7578,0.00245679,0.00450869,-0.0102595,-0.0106106,-0.016331
7.7598,0.00282505,0.00448752,-0.00831233,-0.0105835,-0.00670817
7.7618,0.00248668,0.00446654,-0.00989932,-0.0104893,-0.015108
7.7638,0.00261471,0.00444563,-0.00915458,-0.0104552,-0.0115418
7.7658,0.00205707,0.00442484,-0.0118389,-0.0103966,-0.0252707
7.7678,0.00301309,0.00440397,-0.00695439,-0.0104349,-0.000622176
7.7698,0.00199479,0.00438337,-0.0119429,-0.0103001,-0.0262549
7.7718,0.00316839,0.00436267,-0.00597141,-0.0103465,0.0038784
7.7738,0.00273471,0.00434231,-0.00803799,-0.0101814,-0.00725857
7.7758,0.00218842,0.00432212,-0.0106685,-0.0100965,-0.0208414
7.7778,0.00196185,0.0043019,-0.0117003,-0.0101078,-0.02596
7.7798,0.00253951,0.00428159,-0.00871043,-0.0101547,-0.0107616
7.7818,0.00168627,0.0042614,-0.0128757,-0.0100947,-0.031916
7.7838,0.00204418,0.00424104,-0.0109843,-0.0101835,-0.0220229
7.7858,0.00193416,0.00422063,-0.0114324,-0.0102019,-0.0241837
7.7878,0.00244114,0.00420016,-0.00879511,-0.0102351,-0.0108167
7.7898,0.00189803,0.00417981,-0.0114089,-0.0101744,-0.0242018
7.7918,0.00171947,0.0041594,-0.0121996,-0.0102081,-0.0280067
7.7938,0.0025215,0.00413886,-0.00808679,-0.0102681,-0.00712089
7.7958,0.00201924,0.0041185,-0.0104963,-0.010181,-0.0196069
7.7978,0.00209394,0.00409813,-0.0100209,-0.0101825,-0.017221
7.7998,0.00233403,0.0040778,-0.00871884,-0.0101673,-0.0107721
7.8018,0.00143368,0.00405759,-0.0131195,-0.0101071,-0.0331063
7.8038,0.00214004,0.00403718,-0.00948568,-0.0102041,-0.0144451
7.8058,0.00197425,0.00401684,-0.010213,-0.0101692,-0.0182566
7.8078,0.00146747,0.00399652,-0.0126453,-0.0101614,-0.0304819
7.8098,0.00170097,0.00397604,-0.0113753,-0.0102393,-0.0237542
7.8118,0.00221176,0.0039555,-0.0087187,-0.010269,-0.0103068
7.8138,0.00235196,0.00393509,-0.00791567,-0.0102042,-0.00659262
7.8158,0.00191744,0.00391486,-0.00998711,-0.0101143,-0.0173981
7.8178,0.00234904,0.00389466,-0.00772808,-0.0101013,-0.00614455
7.8198,0.00228959,0.00387464,-0.00792528,-0.0100096,-0.00756803
7.8218,0.00201077,0.00385478,-0.00922008,-0.0099291,-0.0144374
7.8238,0.00140844,0.00383499,-0.0121328,-0.00989778,-0.0291798
7.8258,0.0015349,0.00381505,-0.0114007,-0.00997007,-0.0251724
7.8278,0.00190192,0.00379502,-0.00946549,-0.0100133,-0.0152744
7.8298,0.00160791,0.00377505,-0.0108357,-0.00998675,-0.0222669
7.8318,0.00190131,0.00375503,-0.0092686,-0.0100095,-0.0143105
7.8338,0.00173732,0.00373508,-0.0099888,-0.00997617,-0.018078
7.8358,0.00187254,0.00371514,-0.00921297,-0.0099697,-0.0142237
7.8378,0.00215669,0.00369526,-0.00769285,-0.00993634,-0.00676746
7.8398,0.00142866,0.00367556,-0.0112345,-0.00985123,-0.0249152
7.8418,0.00128921,0.00365577,-0.0118328,-0.00989429,-0.0277108
7.8438,0.00245894,0.00363586,-0.00588459,-0.00995634,0.00238136
7.8458,0.00217586,0.00361625,-0.00720195,-0.00980692,-0.00492648
7.8478,0.00126993,0.00359682,-0.0116345,-0.00971064,-0.0275898
7.8498,0.00131434,0.00357728,-0.0113147,-0.0097743,-0.0256878
7.8518,0.0016081,0.00355763,-0.00974767,-0.00982379,-0.0176046
7.8538,0.00133346,0.003538,-0.0110227,-0.00981604,-0.0240305
7.8558,0.002068,0.00351829,-0.00725147,-0.00985337,-0.00496179
7.8578,0.00140931,0.00349878,-0.0104473,-0.00975672,-0.0214313
7.8598,0.00210228,0.00347922,-0.00688472,-0.00977665,-0.00348959
7.86179,0.00122311,0.00345988,-0.0111838,-0.00967072,-0.02553
7.86379,0.00131165,0.00344044,-0.010644,-0.00972049,-0.022591
7.86579,0.00169351,0.00342094,-0.00863715,-0.00974902,-0.0124031
7.86779,0.00165473,0.00340153,-0.00873401,-0.00970586,-0.0130935
7.86979,0.00116615,0.00338219,-0.0110802,-0.0096681,-0.0250276
7.87179,0.000724459,0.00336277,-0.0131915,-0.00971438,-0.0353874
7.87379,0.00173679,0.0033431,-0.00803158,-0.00983257,-0.00897869
7.87579,0.00103776,0.00332357,-0.0114291,-0.00976432,-0.0263241
7.87779,0.00143313,0.00330394,-0.00935405,-0.0098184,-0.0156739
7.87979,0.00122454,0.00328434,-0.010299,-0.0097972,-0.0205096
7.88179,0.000842531,0.00326472,-0.012111,-0.00981014,-0.0295277
7.88379,0.00221978,0.00324495,-0.00512584,-0.00988603,0.00582489
7.88579,0.000867122,0.00322552,-0.011792,-0.00971345,-0.0283896
7.88779,0.000808694,0.00320596,-0.0119863,-0.00978266,-0.0290372
7.88979,0.000713945,0.00318625,-0.0123615,-0.00985549,-0.030574
7.89179,0.000381484,0.00316637,-0.0139244,-0.0099381,-0.0380155
7.89379,0.00153183,0.00314623,-0.00807198,-0.0100717,-0.00806523
7.89579,0.00044788,0.00312624,-0.0133918,-0.00999387,-0.0350874
7.89779,0.000849816,0.00310603,-0.011281,-0.0101062,-0.0239837
7.89979,0.000833073,0.00308575,-0.0112634,-0.0101394,-0.0237408
7.90179,0.000467115,0.00306541,-0.0129915,-0.0101704,-0.0322545
7.90379,0.000590196,0.00304489,-0.0122734,-0.0102605,-0.0282337
7.90579,0.00135349,0.00302424,-0.00835376,-0.0103214,-0.00831146
7.90779,0.00135105,0.00300376,-0.00826354,-0.0102419,-0.00823778
7.90979,0.00132773,0.00298343,-0.00827851,-0.010163,-0.00868822
7.91179,0.00106099,0.00296326,-0.00951133,-0.0100883,-0.01522
7.91379,0.000793959,0.00294314,-0.0107459,-0.0100604,-0.0215395
7.91579,0.000931467,0.00292298,-0.00995757,-0.010077,-0.0175136
7.91779,0.000528106,0.00290285,-0.0118737,-0.0100652,-0.0271712
7.91979,0.00151953,0.00288261,-0.00681538,-0.0101212,-0.00156646
7.92179,0.000587411,0.00286261,-0.011376,-0.00999725,-0.0250033
7.92379,0.000921993,0.00284254,-0.00960271,-0.010039,-0.0159239
7.92579,0.000801619,0.0028225,-0.0101044,-0.0100166,-0.0185452
7.92779,0.000706969,0.00280248,-0.0104775,-0.0100129,-0.0204341
7.92979,0.000316687,0.00278243,-0.0123287,-0.0100224,-0.0296654
7.93179,0.00103889,0.00276224,-0.00861677,-0.0100964,-0.0107207
7.93379,0.000430096,0.00274217,-0.0115603,-0.0100368,-0.0257517
7.93579,0.000905402,0.002722,-0.00908298,-0.0100833,-0.0131227
7.93779,0.00144997,0.00270192,-0.00625975,-0.0100407,0.000818331
7.93979,4.44282e-05,0.00268211,-0.0131884,-0.00990109,-0.034556
7.94179,0.000593607,0.00266209,-0.0103424,-0.010011,-0.0197799
7.94379,0.00110313,0.00264206,-0.00769467,-0.0100159,-0.006493
7.94579,0.000192254,0.00262221,-0.0121498,-0.00992785,-0.0292311
7.94779,-0.000198067,0.00260221,-0.0140014,-0.0100001,-0.0381679
7.94979,0.000556124,0.00258194,-0.0101291,-0.0101339,-0.0181372
7.95179,0.000875126,0.00256169,-0.0084328,-0.0101258,-0.0096797
7.95379,0.000133888,0.00254157,-0.0120384,-0.0100585,-0.0280638
7.95579,0.000329598,0.00252133,-0.0109586,-0.0101209,-0.0223617
7.95779,-0.000108203,0.00250104,-0.0130462,-0.0101424,-0.0327207
7.95979,0.000390604,0.00248057,-0.0104498,-0.0102363,-0.0192718
7.96179,0.000299392,0.0024601,-0.0108035,-0.0102347,-0.021054
7.96379,0.000576337,0.00243961,-0.00931636,-0.0102456,-0.0135542
7.96579,-0.000358067,0.0024192,-0.0138863,-0.0102039,-0.0366496
7.96779,-9.42921e-05,0.00239855,-0.0124642,-0.0103244,-0.0289579
7.96979,-0.000320653,0.00237777,-0.0134921,-0.0103894,-0.0338032
7.97179,0.00149219,0.0023568,-0.00432303,-0.0104875,0.0125944
7.97379,0.000758487,0.00233628,-0.00788896,-0.0102595,-0.00635153
7.97579,2.7611e-05,0.00231594,-0.0114417,-0.0101672,-0.0245895
7.97779,-1.98415e-05,0.00229554,-0.0115769,-0.0102037,-0.0250965
7.97979,-0.000474846,0.00227505,-0.0137495,-0.0102434,-0.0357964
7.98179,0.000565518,0.00225434,-0.00844409,-0.0103574,-0.0086803
7.98379,0.000538359,0.00223378,-0.00847708,-0.01028,-0.00921393
7.98579,0.000482717,0.00221336,-0.00865322,-0.0102075,-0.0104419
7.98779,-0.000242263,0.00219307,-0.0121767,-0.0101445,-0.0283945
7.98979,0.000207932,0.00217266,-0.00982362,-0.010208,-0.0163079
7.99179,-4.7993e-05,0.00215228,-0.0110014,-0.010186,-0.0223146
7.99379,-0.000444123,0.00213187,-0.01288,-0.0102064,-0.0316324
7.99579,0.000211684,0.00211129,-0.00949802,-0.0102917,-0.014288
7.99779,0.000173123,0.00209078,-0.00958828,-0.0102545,-0.0149186
7.99978,0.00059412,0.00207033,-0.00738107,-0.0102222,-0.00401566
8.00179,-0.000230556,0.00205011,-0.0114033,-0.010114,-0.0246807
8.00379,-0.000100351,0.0020298,-0.0106508,-0.010152,-0.0207334
8.00578,-0.000113268,0.00200948,-0.0106137,-0.0101617,-0.0205039
8.00778,0.000152605,0.00198914,-0.00918267,-0.0101698,-0.0132985
8.00978,0.000693553,0.00196888,-0.00637666,-0.0101273,0.000556508
8.01178,-0.0012581,0.00194891,-0.0160351,-0.00998833,-0.0484905
8.01378,-0.000170059,0.00192852,-0.0104929,-0.0101946,-0.0197514
8.01578,-0.000913996,0.00190813,-0.0141106,-0.0101969,-0.0378675
8.01778,-0.000208245,0.00188747,-0.0104786,-0.010326,-0.0190634
8.01978,7.01367e-05,0.00186683,-0.00898346,-0.0103218,-0.0115955
8.02178,-0.00036377,0.0018463,-0.0110503,-0.0102653,-0.0222201
8.02378,-0.000440493,0.00182573,-0.0113311,-0.010284,-0.0235411
8.02578,0.00021671,0.00180511,-0.00794199,-0.0103117,-0.00643336
8.02778,-8.71674e-05,0.00178467,-0.00935918,-0.0102192,-0.013973
8.02978,-2.96262e-05,0.00176431,-0.00896967,-0.0101808,-0.0122056
8.03178,-0.000160279,0.00174405,-0.00952163,-0.0101305,-0.0152108
8.03378,-0.000517304,0.00172384,-0.0112057,-0.0101019,-0.0237853
8.03578,-0.00100979,0.00170358,-0.0135668,-0.0101337,-0.035466
8.03778,-0.00155057,0.00168308,-0.0161682,-0.0102468,-0.0479667
8.03978,-0.00103121,0.00166219,-0.013467,-0.010446,-0.0334949
8.04178,-0.00027714,0.00164111,-0.00959124,-0.0105412,-0.0136307
8.04378,1.97692e-05,0.00162012,-0.00800173,-0.010496,-0.00588393
8.04578,-0.00108972,0.00159932,-0.0134452,-0.0103973,-0.0336255
